cliente_id,codigo_cliente,segmento,ciudad,pais,edad,ingreso_mensual,fecha_alta,estatus
5631,CLI-005631,Nomina,Puebla,Colombia,43,52684,2025-02-06,Inactivo
5632,CLI-005632,Pyme,Cali,Mexico,62,16859,2023-03-20,Activo
5633,CLI-005633,Digital,Monterrey,Mexico,63,83666,2023-01-05,Activo
5634,CLI-005634,Nomina,Puebla,Mexico,63,30683,2025-08-07,Activo
5635,CLI-005635,Empresarial,Guadalajara,Mexico,56,39667,2021-12-10,Activo
5636,CLI-005636,Premium,CDMX,Mexico,20,89939,2023-10-28,Activo
5637,CLI-005637,Premium,Cali,Colombia,34,48412,2024-06-13,Activo
5638,CLI-005638,Nomina,Queretaro,Mexico,49,83825,2024-10-18,Activo
5639,CLI-005639,Empresarial,Bogota,Mexico,31,58599,2024-05-13,Activo
5640,CLI-005640,Digital,Queretaro,Mexico,40,20174,2022-09-27,Activo
5641,CLI-005641,Pyme,Puebla,Mexico,34,77616,2026-02-07,Activo
5642,CLI-005642,Premium,Cali,Mexico,38,56379,2025-06-23,Activo
5643,CLI-005643,Nomina,Guadalajara,Mexico,53,55226,2025-12-02,Activo
5644,CLI-005644,Empresarial,Puebla,Mexico,38,58670,2021-10-13,Inactivo
5645,CLI-005645,Nomina,Monterrey,Mexico,32,57918,2023-08-11,Activo
5646,CLI-005646,Premium,Cali,Colombia,57,60166,2024-06-05,Activo
5647,CLI-005647,Digital,CDMX,Mexico,22,14943,2022-03-05,Activo
5648,CLI-005648,Pyme,Puebla,Colombia,46,47055,2025-02-11,Inactivo
5649,CLI-005649,Premium,Medellin,Mexico,46,46672,2024-09-22,Activo
5650,CLI-005650,Empresarial,Monterrey,Colombia,62,30376,2026-05-17,Activo
5651,CLI-005651,Premium,Monterrey,Mexico,49,86227,2022-09-10,Inactivo
5652,CLI-005652,Digital,Guadalajara,Colombia,61,36331,2022-03-06,Activo
5653,CLI-005653,Digital,Queretaro,Mexico,60,69787,2022-02-27,Activo
5654,CLI-005654,Digital,Guadalajara,Mexico,64,41616,2022-06-08,Activo
5655,CLI-005655,Empresarial,CDMX,Mexico,48,69088,2024-06-17,Inactivo
5656,CLI-005656,Empresarial,Medellin,Mexico,50,30754,2023-03-05,Activo
5657,CLI-005657,Empresarial,Puebla,Mexico,64,97455,2021-09-13,Activo
5658,CLI-005658,Pyme,Queretaro,Mexico,50,38459,2021-08-25,Activo
5659,CLI-005659,Empresarial,CDMX,Mexico,28,52918,2023-12-28,Inactivo
5660,CLI-005660,Nomina,Cali,Mexico,42,71101,2021-11-14,Activo
5661,CLI-005661,Empresarial,Cali,Mexico,52,38903,2023-05-23,Inactivo
5662,CLI-005662,Premium,Monterrey,Colombia,28,31430,2026-04-17,Activo
5663,CLI-005663,Pyme,Cali,Colombia,53,83647,2025-10-09,Activo
5664,CLI-005664,Empresarial,CDMX,Colombia,32,28789,2021-09-09,Activo
5665,CLI-005665,Empresarial,Guadalajara,Colombia,40,33133,2023-02-25,Activo
5666,CLI-005666,Pyme,Bogota,Mexico,51,39055,2024-03-04,Activo
5667,CLI-005667,Empresarial,Puebla,Mexico,32,71663,2025-01-22,Inactivo
5668,CLI-005668,Premium,Puebla,Mexico,48,43401,2025-03-05,Activo
5669,CLI-005669,Nomina,Medellin,Colombia,42,67535,2025-01-20,Activo
5670,CLI-005670,Nomina,Puebla,Colombia,49,14703,2026-07-01,Activo
5671,CLI-005671,Premium,Monterrey,Mexico,42,60105,2025-04-26,Activo
5672,CLI-005672,Pyme,CDMX,Mexico,39,53533,2021-06-01,Activo
5673,CLI-005673,Digital,Cali,Colombia,28,54415,2026-04-14,Activo
5674,CLI-005674,Pyme,Queretaro,Mexico,36,84376,2023-10-12,Activo
5675,CLI-005675,Pyme,Cali,Colombia,35,18528,2025-11-13,Inactivo
5676,CLI-005676,Pyme,Cali,Mexico,52,50066,2026-07-12,Inactivo
5677,CLI-005677,Premium,Bogota,Mexico,53,61183,2023-05-02,Activo
5678,CLI-005678,Pyme,Puebla,Colombia,49,32253,2024-11-20,Activo
5679,CLI-005679,Premium,Cali,Colombia,25,55074,2026-04-10,Activo
5680,CLI-005680,Nomina,Puebla,Mexico,24,67401,2026-03-30,Activo
5681,CLI-005681,Digital,Cali,Mexico,29,49796,2021-05-09,Activo
5682,CLI-005682,Nomina,Medellin,Mexico,47,93230,2022-09-21,Activo
5683,CLI-005683,Empresarial,Puebla,Mexico,39,24137,2025-04-11,Activo
5684,CLI-005684,Digital,Cali,Mexico,35,21763,2021-06-06,Activo
5685,CLI-005685,Premium,Monterrey,Mexico,41,63936,2022-05-05,Inactivo
5686,CLI-005686,Pyme,Queretaro,Mexico,42,37593,2022-11-03,Activo
5687,CLI-005687,Digital,Queretaro,Colombia,28,58914,2026-01-29,Activo
5688,CLI-005688,Pyme,Monterrey,Colombia,56,57081,2025-06-11,Activo
5689,CLI-005689,Pyme,Cali,Colombia,26,22902,2022-03-31,Activo
5690,CLI-005690,Nomina,Puebla,Colombia,24,62295,2023-07-07,Activo
5691,CLI-005691,Empresarial,Puebla,Colombia,57,97451,2021-06-06,Activo
5692,CLI-005692,Pyme,Guadalajara,Colombia,23,66284,2023-07-13,Inactivo
5693,CLI-005693,Nomina,Bogota,Mexico,56,37652,2024-07-30,Activo
5694,CLI-005694,Empresarial,Bogota,Colombia,37,64740,2025-11-23,Inactivo
5695,CLI-005695,Empresarial,Medellin,Mexico,43,35692,2023-05-01,Activo
5696,CLI-005696,Empresarial,Medellin,Mexico,53,87010,2026-05-14,Activo
5697,CLI-005697,Nomina,Guadalajara,Mexico,43,66666,2021-11-19,Inactivo
5698,CLI-005698,Nomina,Queretaro,Mexico,60,87841,2022-02-07,Activo
5699,CLI-005699,Premium,Guadalajara,Mexico,48,89618,2022-12-06,Activo
5700,CLI-005700,Empresarial,Puebla,Mexico,55,77724,2025-09-11,Inactivo
5701,CLI-005701,Digital,Puebla,Mexico,23,87359,2025-10-11,Activo
5702,CLI-005702,Digital,Queretaro,Mexico,49,48003,2024-03-25,Activo
5703,CLI-005703,Nomina,Medellin,Mexico,49,32089,2022-05-22,Activo
5704,CLI-005704,Digital,Puebla,Mexico,63,59722,2021-05-08,Inactivo
5705,CLI-005705,Pyme,Bogota,Mexico,44,8571,2023-07-12,Inactivo
5706,CLI-005706,Empresarial,Medellin,Mexico,49,83942,2024-03-17,Inactivo
5707,CLI-005707,Digital,Puebla,Mexico,49,13291,2022-12-26,Inactivo
5708,CLI-005708,Nomina,CDMX,Colombia,55,92393,2026-03-08,Activo
5709,CLI-005709,Premium,Cali,Mexico,46,32650,2022-02-19,Activo
5710,CLI-005710,Premium,Cali,Mexico,56,73538,2022-12-01,Inactivo
5711,CLI-005711,Empresarial,Bogota,Mexico,32,32490,2026-09-01,Activo
5712,CLI-005712,Empresarial,Puebla,Mexico,40,70495,2024-02-24,Activo
5713,CLI-005713,Digital,Medellin,Colombia,36,49218,2025-08-14,Activo
5714,CLI-005714,Digital,Puebla,Mexico,54,38381,2024-04-20,Activo
5715,CLI-005715,Nomina,Medellin,Colombia,30,12906,2022-05-21,Inactivo
5716,CLI-005716,Premium,Bogota,Mexico,51,65282,2021-12-11,Inactivo
5717,CLI-005717,Empresarial,Cali,Mexico,58,88762,2025-06-21,Inactivo
5718,CLI-005718,Nomina,Guadalajara,Colombia,33,56886,2026-09-03,Activo
5719,CLI-005719,Premium,Bogota,Colombia,26,26215,2021-07-22,Inactivo
5720,CLI-005720,Pyme,Monterrey,Mexico,25,83801,2024-04-23,Activo
5721,CLI-005721,Digital,Guadalajara,Colombia,40,37849,2026-05-09,Activo
5722,CLI-005722,Premium,Medellin,Mexico,50,47876,2024-04-25,Activo
5723,CLI-005723,Premium,Cali,Mexico,21,91708,2024-07-21,Activo
5724,CLI-005724,Premium,Queretaro,Colombia,58,21462,2021-12-13,Activo
5725,CLI-005725,Nomina,Bogota,Mexico,43,72093,2024-03-13,Activo
5726,CLI-005726,Premium,Queretaro,Mexico,29,39339,2024-06-19,Activo
5727,CLI-005727,Pyme,Bogota,Colombia,40,30827,2023-12-04,Inactivo
5728,CLI-005728,Pyme,Medellin,Colombia,45,47625,2021-10-01,Activo
5729,CLI-005729,Empresarial,Queretaro,Mexico,25,97483,2022-01-03,Inactivo
5730,CLI-005730,Pyme,Puebla,Mexico,49,13907,2024-11-17,Activo
5731,CLI-005731,Digital,Cali,Mexico,44,89566,2025-09-03,Activo
5732,CLI-005732,Empresarial,Monterrey,Mexico,57,79623,2022-03-22,Activo
5733,CLI-005733,Premium,Puebla,Mexico,45,68310,2025-10-03,Inactivo
5734,CLI-005734,Pyme,CDMX,Colombia,38,29223,2021-04-16,Activo
5735,CLI-005735,Pyme,Cali,Colombia,22,17559,2022-09-10,Activo
5736,CLI-005736,Pyme,Queretaro,Mexico,32,47609,2026-05-30,Activo
5737,CLI-005737,Pyme,Queretaro,Mexico,35,80487,2026-04-27,Activo
5738,CLI-005738,Digital,Queretaro,Colombia,42,58817,2026-03-01,Inactivo
5739,CLI-005739,Digital,CDMX,Colombia,27,79065,2023-09-30,Activo
5740,CLI-005740,Digital,Medellin,Mexico,50,65644,2022-02-23,Activo
5741,CLI-005741,Empresarial,Medellin,Mexico,23,88683,2024-05-03,Activo
5742,CLI-005742,Nomina,Puebla,Mexico,26,62839,2025-10-12,Activo
5743,CLI-005743,Empresarial,Puebla,Mexico,21,74634,2022-08-07,Activo
5744,CLI-005744,Nomina,Cali,Mexico,48,51166,2022-10-11,Activo
5745,CLI-005745,Digital,Bogota,Mexico,64,11013,2026-05-09,Activo
5746,CLI-005746,Nomina,Medellin,Colombia,24,39279,2023-08-14,Activo
5747,CLI-005747,Digital,Bogota,Mexico,48,50142,2025-03-25,Inactivo
5748,CLI-005748,Digital,Queretaro,Colombia,58,91898,2025-09-06,Activo
5749,CLI-005749,Premium,CDMX,Mexico,58,80883,2025-05-27,Activo
5750,CLI-005750,Digital,Guadalajara,Mexico,61,51769,2022-07-07,Activo
5751,CLI-005751,Pyme,Monterrey,Mexico,39,23507,2023-04-18,Activo
5752,CLI-005752,Digital,Monterrey,Mexico,31,78906,2026-03-05,Activo
5753,CLI-005753,Nomina,CDMX,Mexico,35,44486,2025-02-28,Activo
5754,CLI-005754,Empresarial,Medellin,Mexico,48,76653,2024-09-08,Activo
5755,CLI-005755,Empresarial,Guadalajara,Colombia,41,9253,2022-07-10,Activo
5756,CLI-005756,Pyme,Puebla,Colombia,56,21469,2021-04-21,Activo
5757,CLI-005757,Pyme,Monterrey,Mexico,53,59204,2022-04-22,Activo
5758,CLI-005758,Premium,Puebla,Colombia,27,8584,2025-08-05,Activo
5759,CLI-005759,Nomina,Puebla,Mexico,51,77417,2022-09-24,Activo
5760,CLI-005760,Empresarial,Medellin,Mexico,60,11750,2021-12-23,Activo
5761,CLI-005761,Premium,Guadalajara,Colombia,43,75365,2023-07-08,Inactivo
5762,CLI-005762,Digital,CDMX,Mexico,53,64703,2024-09-11,Activo
5763,CLI-005763,Premium,Guadalajara,Mexico,22,39685,2025-12-12,Activo
5764,CLI-005764,Premium,Medellin,Colombia,49,95476,2021-03-26,Activo
5765,CLI-005765,Nomina,CDMX,Mexico,26,92701,2022-08-01,Inactivo
5766,CLI-005766,Pyme,Monterrey,Mexico,60,33704,2021-07-05,Activo
5767,CLI-005767,Pyme,Puebla,Mexico,42,68808,2025-07-07,Activo
5768,CLI-005768,Pyme,Puebla,Mexico,44,8711,2026-07-03,Inactivo
5769,CLI-005769,Empresarial,Monterrey,Mexico,44,60499,2022-08-18,Activo
5770,CLI-005770,Nomina,Guadalajara,Colombia,30,67307,2023-04-29,Inactivo
5771,CLI-005771,Pyme,Bogota,Mexico,28,66064,2022-05-03,Activo
5772,CLI-005772,Empresarial,Monterrey,Mexico,34,42510,2021-07-13,Activo
5773,CLI-005773,Premium,Cali,Mexico,32,44706,2025-04-09,Activo
5774,CLI-005774,Empresarial,Queretaro,Mexico,37,26873,2026-05-13,Activo
5775,CLI-005775,Digital,Cali,Mexico,52,59327,2022-04-23,Activo
5776,CLI-005776,Premium,Monterrey,Mexico,37,84402,2025-07-31,Activo
5777,CLI-005777,Digital,CDMX,Mexico,46,97994,2024-08-09,Activo
5778,CLI-005778,Nomina,Queretaro,Colombia,55,17523,2026-05-12,Activo
5779,CLI-005779,Nomina,CDMX,Mexico,34,93812,2022-07-15,Inactivo
5780,CLI-005780,Pyme,CDMX,Mexico,47,14599,2025-07-02,Activo
5781,CLI-005781,Premium,Queretaro,Mexico,57,68962,2021-07-05,Inactivo
5782,CLI-005782,Digital,Queretaro,Mexico,21,14173,2021-10-31,Activo
5783,CLI-005783,Nomina,Queretaro,Mexico,63,71359,2026-07-14,Inactivo
5784,CLI-005784,Premium,CDMX,Mexico,64,67611,2025-02-08,Inactivo
5785,CLI-005785,Pyme,Medellin,Mexico,55,83637,2025-09-21,Inactivo
5786,CLI-005786,Digital,Puebla,Mexico,38,85759,2022-05-25,Activo
5787,CLI-005787,Empresarial,Bogota,Mexico,61,12934,2025-01-03,Activo
5788,CLI-005788,Pyme,Guadalajara,Colombia,64,59300,2024-01-01,Inactivo
5789,CLI-005789,Pyme,Bogota,Mexico,25,18938,2022-07-08,Activo
5790,CLI-005790,Empresarial,Medellin,Mexico,40,61855,2022-10-08,Activo
5791,CLI-005791,Pyme,CDMX,Colombia,36,70258,2024-12-24,Activo
5792,CLI-005792,Nomina,Bogota,Mexico,23,55504,2024-03-22,Inactivo
5793,CLI-005793,Pyme,Bogota,Colombia,42,36324,2023-09-11,Activo
5794,CLI-005794,Nomina,Monterrey,Colombia,21,27678,2021-12-24,Activo
5795,CLI-005795,Pyme,Medellin,Mexico,37,57791,2023-07-29,Activo
5796,CLI-005796,Pyme,CDMX,Mexico,63,82303,2024-02-27,Activo
5797,CLI-005797,Nomina,Monterrey,Mexico,59,23291,2025-08-10,Activo
5798,CLI-005798,Nomina,Bogota,Colombia,27,84551,2023-02-06,Activo
5799,CLI-005799,Empresarial,Medellin,Mexico,23,90429,2025-02-26,Activo
5800,CLI-005800,Nomina,Bogota,Colombia,21,49888,2025-11-22,Activo
5801,CLI-005801,Nomina,Bogota,Mexico,51,59427,2023-08-28,Activo
5802,CLI-005802,Empresarial,Guadalajara,Mexico,59,28582,2021-05-31,Activo
5803,CLI-005803,Nomina,Puebla,Mexico,25,95672,2026-06-24,Inactivo
5804,CLI-005804,Premium,Puebla,Mexico,30,87064,2024-09-07,Activo
5805,CLI-005805,Digital,Monterrey,Mexico,49,10639,2024-07-04,Activo
5806,CLI-005806,Empresarial,Cali,Colombia,57,21485,2021-05-02,Activo
5807,CLI-005807,Nomina,Medellin,Mexico,48,45765,2024-10-29,Activo
5808,CLI-005808,Nomina,Medellin,Mexico,64,94034,2024-09-10,Activo
5809,CLI-005809,Pyme,CDMX,Mexico,42,71231,2026-07-10,Activo
5810,CLI-005810,Nomina,Guadalajara,Mexico,36,16327,2024-12-22,Activo
5811,CLI-005811,Digital,Monterrey,Mexico,63,78342,2025-06-10,Activo
5812,CLI-005812,Digital,Cali,Colombia,36,72495,2022-09-12,Inactivo
5813,CLI-005813,Pyme,Bogota,Mexico,22,53180,2022-07-01,Inactivo
5814,CLI-005814,Nomina,Guadalajara,Mexico,36,39325,2023-05-22,Activo
5815,CLI-005815,Digital,Puebla,Mexico,46,84648,2022-06-25,Activo
5816,CLI-005816,Empresarial,CDMX,Colombia,46,22536,2022-03-19,Activo
5817,CLI-005817,Digital,Medellin,Mexico,24,43231,2025-10-20,Activo
5818,CLI-005818,Digital,Queretaro,Colombia,64,74003,2022-12-26,Activo
5819,CLI-005819,Premium,Bogota,Mexico,57,65509,2022-05-18,Activo
5820,CLI-005820,Nomina,CDMX,Colombia,62,96117,2026-03-27,Activo
5821,CLI-005821,Pyme,Medellin,Mexico,32,41894,2025-01-21,Activo
5822,CLI-005822,Digital,Bogota,Colombia,53,18350,2021-09-16,Inactivo
5823,CLI-005823,Empresarial,Monterrey,Mexico,33,60242,2024-09-23,Inactivo
5824,CLI-005824,Empresarial,CDMX,Mexico,60,96206,2022-09-27,Activo
5825,CLI-005825,Premium,Cali,Mexico,61,20171,2024-03-19,Activo
5826,CLI-005826,Pyme,Puebla,Mexico,62,62918,2023-07-31,Inactivo
5827,CLI-005827,Pyme,CDMX,Mexico,31,46755,2025-01-17,Activo
5828,CLI-005828,Empresarial,Puebla,Mexico,25,13332,2024-05-01,Activo
5829,CLI-005829,Pyme,Monterrey,Colombia,29,67258,2025-08-23,Activo
5830,CLI-005830,Premium,Guadalajara,Mexico,21,59840,2025-01-13,Activo
5831,CLI-005831,Pyme,Bogota,Mexico,31,96003,2023-04-24,Activo
5832,CLI-005832,Premium,Queretaro,Mexico,40,63221,2025-07-08,Inactivo
5833,CLI-005833,Digital,Queretaro,Colombia,21,90544,2022-06-30,Inactivo
5834,CLI-005834,Nomina,Queretaro,Mexico,63,47066,2026-01-28,Inactivo
5835,CLI-005835,Digital,Cali,Mexico,32,44791,2021-07-07,Activo
5836,CLI-005836,Pyme,Queretaro,Mexico,27,88906,2023-08-20,Inactivo
5837,CLI-005837,Nomina,Bogota,Mexico,64,92837,2025-04-26,Inactivo
5838,CLI-005838,Empresarial,Queretaro,Mexico,41,9405,2023-07-01,Inactivo
5839,CLI-005839,Premium,CDMX,Mexico,35,38145,2022-02-11,Activo
5840,CLI-005840,Premium,Medellin,Mexico,35,9009,2025-08-28,Inactivo
5841,CLI-005841,Empresarial,Queretaro,Mexico,57,18604,2022-07-01,Activo
5842,CLI-005842,Empresarial,Medellin,Mexico,55,24711,2021-12-26,Inactivo
5843,CLI-005843,Digital,Cali,Colombia,35,9360,2024-04-20,Activo
5844,CLI-005844,Nomina,Bogota,Mexico,22,58581,2023-10-15,Activo
5845,CLI-005845,Digital,Bogota,Mexico,38,20809,2022-11-26,Activo
5846,CLI-005846,Empresarial,CDMX,Mexico,20,52065,2026-02-12,Activo
5847,CLI-005847,Digital,Cali,Mexico,61,35588,2021-07-19,Activo
5848,CLI-005848,Empresarial,Queretaro,Colombia,25,35846,2023-11-19,Inactivo
5849,CLI-005849,Premium,Queretaro,Mexico,25,70264,2023-03-16,Activo
5850,CLI-005850,Pyme,Puebla,Mexico,46,49566,2025-10-12,Activo
5851,CLI-005851,Digital,Guadalajara,Colombia,29,94696,2021-06-26,Activo
5852,CLI-005852,Nomina,Bogota,Mexico,23,68010,2026-06-15,Activo
5853,CLI-005853,Digital,Bogota,Colombia,61,31900,2022-12-03,Activo
5854,CLI-005854,Nomina,Puebla,Mexico,58,21528,2023-07-07,Activo
5855,CLI-005855,Pyme,Bogota,Mexico,48,46831,2021-07-26,Inactivo
5856,CLI-005856,Digital,Queretaro,Mexico,20,69264,2025-08-27,Activo
5857,CLI-005857,Digital,Puebla,Colombia,29,30445,2026-06-05,Activo
5858,CLI-005858,Nomina,Cali,Mexico,23,39001,2022-12-26,Activo
5859,CLI-005859,Empresarial,Bogota,Mexico,25,17779,2021-03-16,Activo
5860,CLI-005860,Empresarial,Guadalajara,Mexico,31,56481,2021-10-28,Inactivo
5861,CLI-005861,Digital,Monterrey,Mexico,63,91857,2022-04-30,Activo
5862,CLI-005862,Pyme,Cali,Colombia,22,16794,2024-07-03,Activo
5863,CLI-005863,Premium,Puebla,Mexico,48,9695,2023-09-09,Activo
5864,CLI-005864,Empresarial,Monterrey,Mexico,22,34839,2023-01-07,Activo
5865,CLI-005865,Digital,Cali,Mexico,60,8880,2023-10-10,Activo
5866,CLI-005866,Digital,Cali,Colombia,42,63874,2022-07-24,Activo
5867,CLI-005867,Pyme,Cali,Colombia,28,55417,2025-09-28,Activo
5868,CLI-005868,Pyme,Bogota,Mexico,62,57060,2025-06-25,Inactivo
5869,CLI-005869,Empresarial,CDMX,Mexico,51,54465,2025-08-20,Inactivo
5870,CLI-005870,Digital,Queretaro,Mexico,53,8622,2024-10-25,Activo
5871,CLI-005871,Nomina,Cali,Mexico,53,32947,2026-01-23,Activo
5872,CLI-005872,Pyme,Puebla,Mexico,52,25783,2022-11-23,Activo
5873,CLI-005873,Empresarial,Guadalajara,Mexico,52,66408,2021-10-23,Activo
5874,CLI-005874,Premium,Bogota,Mexico,45,40740,2021-10-03,Activo
5875,CLI-005875,Nomina,Bogota,Mexico,21,23742,2025-07-30,Activo
5876,CLI-005876,Premium,Bogota,Mexico,33,90248,2024-01-30,Activo
5877,CLI-005877,Premium,Guadalajara,Mexico,46,9293,2025-10-19,Inactivo
5878,CLI-005878,Digital,Queretaro,Mexico,35,10725,2023-06-16,Activo
5879,CLI-005879,Premium,Guadalajara,Mexico,30,62862,2025-06-18,Activo
5880,CLI-005880,Pyme,Bogota,Mexico,54,13208,2023-08-18,Activo
5881,CLI-005881,Empresarial,Guadalajara,Mexico,62,16677,2024-05-05,Activo
5882,CLI-005882,Premium,Guadalajara,Colombia,46,73621,2025-05-06,Inactivo
5883,CLI-005883,Nomina,Puebla,Mexico,56,45289,2021-12-19,Activo
5884,CLI-005884,Premium,Cali,Colombia,55,22336,2021-03-27,Inactivo
5885,CLI-005885,Pyme,Queretaro,Mexico,45,42714,2026-06-21,Activo
5886,CLI-005886,Digital,CDMX,Mexico,59,8079,2025-01-22,Activo
5887,CLI-005887,Empresarial,Medellin,Mexico,45,76155,2025-12-21,Activo
5888,CLI-005888,Pyme,Monterrey,Mexico,56,57008,2021-05-02,Activo
5889,CLI-005889,Nomina,Cali,Colombia,25,48689,2021-05-15,Activo
5890,CLI-005890,Premium,Medellin,Mexico,49,37864,2026-04-24,Activo
5891,CLI-005891,Premium,Medellin,Mexico,36,50707,2026-04-08,Activo
5892,CLI-005892,Premium,Bogota,Colombia,38,91834,2025-05-04,Activo
5893,CLI-005893,Digital,Medellin,Mexico,23,85457,2025-03-08,Activo
5894,CLI-005894,Premium,Puebla,Mexico,43,58657,2022-11-28,Activo
5895,CLI-005895,Pyme,Guadalajara,Mexico,63,91594,2023-11-12,Activo
5896,CLI-005896,Premium,Monterrey,Colombia,60,25110,2023-04-14,Inactivo
5897,CLI-005897,Nomina,Guadalajara,Mexico,20,39627,2022-01-13,Activo
5898,CLI-005898,Nomina,CDMX,Mexico,43,63606,2022-05-09,Activo
5899,CLI-005899,Premium,CDMX,Mexico,24,8303,2025-05-23,Activo
5900,CLI-005900,Pyme,Guadalajara,Mexico,30,79306,2021-03-28,Activo
5901,CLI-005901,Nomina,Guadalajara,Mexico,48,47334,2021-10-16,Activo
5902,CLI-005902,Nomina,Bogota,Mexico,58,9366,2024-05-30,Inactivo
5903,CLI-005903,Digital,Queretaro,Colombia,20,52642,2022-09-14,Activo
5904,CLI-005904,Digital,Guadalajara,Mexico,25,35359,2025-10-06,Activo
5905,CLI-005905,Pyme,Monterrey,Mexico,21,87862,2024-06-18,Activo
5906,CLI-005906,Pyme,Puebla,Mexico,29,21362,2026-04-14,Activo
5907,CLI-005907,Empresarial,Puebla,Colombia,20,38679,2026-05-08,Inactivo
5908,CLI-005908,Empresarial,Puebla,Mexico,48,94094,2025-02-13,Activo
5909,CLI-005909,Premium,Medellin,Colombia,61,82524,2024-06-09,Inactivo
5910,CLI-005910,Digital,CDMX,Mexico,64,47645,2024-06-14,Inactivo
5911,CLI-005911,Nomina,Monterrey,Mexico,47,71214,2026-03-05,Activo
5912,CLI-005912,Pyme,Medellin,Colombia,56,86013,2021-05-02,Activo
5913,CLI-005913,Pyme,Medellin,Mexico,55,42605,2025-08-18,Inactivo
5914,CLI-005914,Nomina,CDMX,Mexico,59,57190,2022-03-23,Activo
5915,CLI-005915,Digital,Cali,Mexico,36,12516,2022-10-26,Inactivo
5916,CLI-005916,Digital,Bogota,Mexico,54,54578,2026-06-23,Activo
5917,CLI-005917,Digital,Guadalajara,Colombia,62,55380,2025-04-01,Activo
5918,CLI-005918,Empresarial,Puebla,Colombia,59,85992,2023-04-28,Inactivo
5919,CLI-005919,Nomina,Bogota,Mexico,59,62059,2022-11-28,Activo
5920,CLI-005920,Empresarial,CDMX,Mexico,55,32721,2022-01-08,Activo
5921,CLI-005921,Empresarial,Queretaro,Mexico,61,50792,2024-10-18,Activo
5922,CLI-005922,Empresarial,Medellin,Mexico,62,13166,2023-03-02,Inactivo
5923,CLI-005923,Pyme,Medellin,Colombia,39,14633,2022-12-11,Activo
5924,CLI-005924,Digital,Monterrey,Mexico,41,51495,2024-08-05,Activo
5925,CLI-005925,Pyme,Queretaro,Mexico,29,19576,2021-06-17,Activo
5926,CLI-005926,Digital,Puebla,Mexico,46,50449,2024-11-16,Activo
5927,CLI-005927,Empresarial,Medellin,Mexico,47,38103,2023-01-02,Inactivo
5928,CLI-005928,Premium,Queretaro,Mexico,60,26304,2021-08-09,Activo
5929,CLI-005929,Pyme,Queretaro,Mexico,32,18897,2022-12-23,Activo
5930,CLI-005930,Pyme,Queretaro,Mexico,42,97115,2024-07-14,Inactivo
5931,CLI-005931,Premium,Puebla,Mexico,45,15085,2021-06-13,Activo
5932,CLI-005932,Digital,Monterrey,Mexico,52,64090,2023-05-03,Activo
5933,CLI-005933,Digital,Monterrey,Mexico,40,48746,2024-09-09,Activo
5934,CLI-005934,Digital,Puebla,Mexico,22,38064,2024-02-26,Activo
5935,CLI-005935,Premium,Monterrey,Mexico,34,16133,2023-04-25,Activo
5936,CLI-005936,Empresarial,Puebla,Mexico,40,23151,2023-08-13,Inactivo
5937,CLI-005937,Pyme,Puebla,Colombia,47,18363,2021-09-21,Activo
5938,CLI-005938,Digital,Queretaro,Mexico,20,72762,2024-09-17,Activo
5939,CLI-005939,Premium,Bogota,Mexico,56,64513,2021-04-12,Activo
5940,CLI-005940,Empresarial,Medellin,Colombia,64,51033,2022-06-13,Inactivo
5941,CLI-005941,Empresarial,Medellin,Mexico,64,77994,2026-04-22,Activo
5942,CLI-005942,Premium,Bogota,Colombia,58,45005,2024-06-18,Activo
5943,CLI-005943,Pyme,Queretaro,Mexico,44,29761,2021-07-15,Activo
5944,CLI-005944,Digital,Guadalajara,Mexico,47,45924,2026-07-11,Activo
5945,CLI-005945,Pyme,Medellin,Mexico,41,10728,2024-12-17,Activo
5946,CLI-005946,Pyme,Cali,Mexico,31,58683,2024-10-31,Activo
5947,CLI-005947,Nomina,Puebla,Mexico,60,66693,2022-01-12,Activo
5948,CLI-005948,Empresarial,Queretaro,Colombia,61,22717,2026-08-16,Activo
5949,CLI-005949,Digital,Guadalajara,Mexico,31,42679,2026-07-14,Activo
5950,CLI-005950,Pyme,Puebla,Mexico,21,91465,2023-05-20,Inactivo
5951,CLI-005951,Nomina,Medellin,Mexico,56,9312,2025-03-08,Inactivo
5952,CLI-005952,Empresarial,Bogota,Mexico,51,70567,2025-11-17,Activo
5953,CLI-005953,Premium,Medellin,Mexico,27,48416,2021-08-26,Inactivo
5954,CLI-005954,Premium,Medellin,Colombia,30,82607,2024-04-15,Inactivo
5955,CLI-005955,Pyme,Guadalajara,Mexico,32,79687,2024-03-22,Inactivo
5956,CLI-005956,Nomina,Medellin,Colombia,62,87581,2022-01-25,Inactivo
5957,CLI-005957,Digital,CDMX,Mexico,22,27243,2023-09-30,Activo
5958,CLI-005958,Digital,Cali,Mexico,31,24254,2024-06-10,Inactivo
5959,CLI-005959,Pyme,Bogota,Mexico,51,88774,2025-02-18,Activo
5960,CLI-005960,Nomina,Bogota,Mexico,54,56748,2022-08-21,Activo
5961,CLI-005961,Digital,Puebla,Mexico,22,86542,2021-07-05,Inactivo
5962,CLI-005962,Digital,Bogota,Mexico,47,88335,2022-12-14,Inactivo
5963,CLI-005963,Empresarial,Monterrey,Colombia,31,24215,2023-03-24,Inactivo
5964,CLI-005964,Premium,Medellin,Mexico,58,80549,2023-02-18,Activo
5965,CLI-005965,Empresarial,CDMX,Colombia,55,97921,2025-02-13,Activo
